Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Jersey,Hometown,DOB,Age,Weight,Height,PlayerId
,1711179052,A. Butz,Aiden Butz,Butz,Aiden,OF,East Stroudsburg University,ESU,730288128,East Stroudsburg,ND2,R,R,1,"Nazareth, PA, US",2006-07-03,20,170,6' 0",1711179052
,1764104061,D. Johnson,Darryl Johnson,Johnson,Darryl,P,Miles College,MC,730280192,Miles,ND2,R,R,1,"Sacramento, CA, US",-,0,165,5' 8",1764104061
,1832393114,J. Harper,Jack Harper,Harper,Jack,P,California State University  East Bay,CSEB,523800626,Cal State East Bay,ND2,R,R,18,"San Jose, CA, US",-,0,180,6' 0",1832393114
,1575090491,A. Estes,Austin Estes,Estes,Austin,OF,Delta State University,DLTA,730183424,Delta State,ND2,R,R,11,"Piedmont, AL, US",-,0,193,5' 8",1575090491
,1584009008,A. Dicke,Alex Dicke,Dicke,Alex,P,Spring Hill College,SHC,730187520,Spring Hill,ND2,R,R,20,"Cincinnati, OH, US",2002-07-15,24,215,6' 4",1584009008
,1727753623,B. White,Brady White,White,Brady,OF,"California State University, Chico",CSUC,730145536,"California State University, Chico",ND2,L,R,15,"Chico, CA, US",-,0,195,6' 0",1727753623
,1133017152,H. Hatayama,Higen Hatayama,Hatayama,Higen,3B,University of Hawaii at Hilo,UOHAH,730184448,University of Hawaii at Hilo,ND2,R,R,25,"Kailua-Kona, HI, US",-,0,190,5' 11",1133017152
,1337361368,R. Merlo,Rico Merlo,Merlo,Rico,P,Emporia State University,ESU,730286080,Emporia State,ND2,R,R,21,"Durham, CA, US",-,0,200,6' 0",1337361368
,1020501231,B. Haverlock,Braden Haverlock,Haverlock,Braden,OF,Saint Martin's University,SMU,730355968,Saint Martin's,ND2,R,R,10,"Wailuku, HI, US",-,0,0,6' 2",1020501231
,1302585841,A. Hendrickson,AJ Hendrickson,Hendrickson,AJ,P,Northwest Nazarene University,NNU,730385152,Northwest Nazarene,ND2,R,R,21,"Kennewick, WA, US",-,0,0,6' 0",1302585841
,1330944228,L. Ruljancich,Luka Ruljancich,Ruljancich,Luka,1B,Metropolitan St. University of Denver,METS,730199552,MSU Denver,ND2,R,R,23,"Reno, NV, US",-,0,0,6' 0",1330944228
,1225522387,J. Lockwood,Jake Lockwood,Lockwood,Jake,IF,Central Washington University,CWU,730337280,Central Washington,ND2,R,R,29,"Seattle, WA, US",-,0,0,6' 0",1225522387
,1593895563,W. Doherty,Will Doherty,Doherty,Will,IF,Missouri Southern St. University,MSSU,730186240,Missouri Southern St.,ND2,R,R,9,"St Louis, MO, US",-,0,205,5' 9",1593895563
,1834479538,P. Slattery,Porter Slattery,Slattery,Porter,P,Drury University,DU,730254080,Drury,ND2,L,L,41,"Shawnee, KS, US",-,0,187,6' 4",1834479538
,1642210565,C. Tracy,Cole Tracy,Tracy,Cole,IF,East Central University,ECU,730167808,East Central,ND2,R,R,37,"Hesperia, CA, US",-,0,190,6' 0",1642210565
,1769062458,C. Griffis,Chris Griffis,Griffis,Chris,C,East Central University,ECU,730167808,East Central,ND2,R,R,0,"New Lima, OK, US",-,0,200,6' 0",1769062458
,1342537657,E. Muhlberger,Evan Muhlberger,Muhlberger,Evan,OF,St. Edward's University Hilltoppers,SEU,730237696,St. Edward's University Hilltoppers,ND2,R,R,19,"Albuquerque, NM, US",-,0,185,6' 1",1342537657
,1548980279,N. Albanese,Noah Albanese,Albanese,Noah,OF,Saint Martin's University,SMU,730355968,Saint Martin's,ND2,R,R,16,"Kenmore, WA, US",-,0,185,6' 0",1548980279
,1767161179,L. Joyce,Levi Joyce,Joyce,Levi,IF,Northwestern Oklahoma State Univ.,NOSU,730173184,Northwestern Oklahoma State Univ.,ND2,L,R,9,"Bellevue, WA, US",-,0,185,5' 10",1767161179
,1775801147,E. Knowlton,Eli Knowlton,Knowlton,Eli,P,Rogers State University,RSU,730366208,Rogers State,ND2,R,R,15,"Bellingham, WA, US",-,0,220,6' 0",1775801147
,1586788651,S. Rosado,Sebastian Rosado,Rosado,Sebastian,IF,Edward Waters,EDW,632347648,Edward Waters,ND2,R,R,9,"Lajas, PR",-,0,205,5' 10",1586788651
,1852977788,M. Pena,Malachi Pena,Pena,Malachi,OF,Embry-Riddle University,ERAU,674823680,Embry-Riddle,ND2,R,R,25,"Albuquerque, NM, US",-,0,225,6' 3",1852977788
,1585117453,E. Pooler,Ethan Pooler,Pooler,Ethan,P,Emmanuel College (Ga.),EC,730345728,Emmanuel College (Ga.),ND2,R,R,20,"Salem, AL, US",-,0,0,6' 1",1585117453
,1900434317,C. Paul,Connor Paul,Paul,Connor,OF,Belmont Abbey College,BAC,730285824,Belmont Abbey,ND2,L,R,5,"Brentwood, TN, US",-,0,0,6' 2",1900434317
,1825242922,C. Banks,Charlie Banks,Banks,Charlie,OF,Valdosta State University,VSU,730219008,Valdosta State,ND2,R,R,18,"Marietta, GA, US",2004-02-24,22,205,6' 0",1825242922
,1625083712,J. Petersen,Jacob Petersen,Petersen,Jacob,P,Chaminade University,CSS,718806784,Chaminade,ND2,R,R,20,"Sammamish, WA, US",-,0,0,5' 10",1625083712
,1971554504,A. Kramer,Andrew Kramer,Kramer,Andrew,P,Lock Haven University,LHU,730171392,Lock Haven,ND2,R,R,34,"Ballston Spa, NY, US",-,0,230,6' 3",1971554504
,1108683789,M. Hoefgen,Michael Hoefgen,Hoefgen,Michael,P,Cal State-Monterey Bay,CSB,730350336,Cal State-Monterey Bay,ND2,R,R,32,"Wauwatosa, WI, US",-,0,215,6' 2",1108683789
,1322481519,E. Hernandez,Eli Hernandez,Hernandez,Eli,C,California State University  East Bay,CSEB,523800626,Cal State East Bay,ND2,R,R,16,"Caldwell, Id, US",-,0,190,5' 11",1322481519
,1622631947,B. Bunker,Brock Bunker,Bunker,Brock,C,West Texas A&M University,WTA,690388992,West Texas A&M,ND2,R,R,0,"Chehalis, WA, US",-,0,170,5' 10",1622631947
,1595288425,A. Cantelo,Anthony Cantelo,Cantelo,Anthony,P,Lewis University,LU,730147328,Lewis,ND2,R,R,35,"Blue Island, IL, US",-,0,220,6' 3",1595288425
,1176740613,L. Brown,Luke Brown,Brown,Luke,P,Lewis University,LU,730147328,Lewis,ND2,L,L,99,"Plainfield, IL, US",-,0,225,6' 2",1176740613
,1444986201,A. Hunerberg,Anthony Hunerberg,Hunerberg,Anthony,OF,Flagler College,FC,730184960,Flagler,ND2,R,R,17,"Palm Beach Gardens, FL, US",-,0,205,6' 1",1444986201
,1803707738,P. Palladino,Payton Palladino,Palladino,Payton,3B,Flagler College,FC,730184960,Flagler,ND2,R,R,6,"Danvers, MA, US",2003-11-17,22,185,5' 10",1803707738
,1656452080,J. Gray,Jase Gray,Gray,Jase,P,University of Alabama-Huntsville,UOA,730160384,University of Alabama-Huntsville,ND2,R,R,9,"Gadsden, AL, US",-,0,190,5' 11",1656452080
,1355325726,J. Fernandez-Andrew,Jonathan Fernandez-Andrew,Fernandez-Andrew,Jonathan,P,Nova Southeastern University,NSU,730162944,Nova Southeastern,ND2,L,L,16,"Cutler Bay, FL, US",-,0,216,5' 11",1355325726
,1338569675,K. Johnson,Kelsen Johnson,Johnson,Kelsen,UTL,Georgia Southwestern State Univ.,GSW,730308096,Georgia Southwestern State,ND2,R,R,35,"Lithia, FL, US",2002-12-20,23,187,5' 9",1338569675
,1436989647,N. Dreher,Nolan Dreher,Dreher,Nolan,P,Fort Hays State University,FHSU,730256384,Fort Hays State,ND2,R,R,4,"Hays, KS, US",-,0,160,6' 0",1436989647
,1836200148,T. Goebel,Tytin Goebel,Goebel,Tytin,OF,Fort Hays State University,FHSU,730256384,Fort Hays State,ND2,L,L,15,"McPherson, KS, US",-,0,185,5' 11",1836200148
,1715332219,D. Haselhorst,Dylan Haselhorst,Haselhorst,Dylan,C,Fort Hays State University,FHSU,730256384,Fort Hays State,ND2,R,R,12,"Hays, KS, US",-,0,235,6' 2",1715332219
,1407002859,L. Maicon,Luke Maicon,Maicon,Luke,P,Tusculum College,TC,730175488,Tusculum,ND2,R,R,35,"Wake Forest, NC, US",2003-07-26,23,210,6' 2",1407002859
,1912384563,J. Absher,Jake Absher,Absher,Jake,OF,Tusculum College,TC,730175488,Tusculum,ND2,R,L,16,"Lenoir, NC, US",-,0,200,6' 2",1912384563
,1347760337,R. Keith,Roman Keith,Keith,Roman,OF,Goldey-Beacom College,GBC,577494016,Goldey-Beacom,ND2,R,R,20,"Selbyville, DE, US",-,0,197,5' 10",1347760337
,1082857234,A. Dadinos,Adam Dadinos,Dadinos,Adam,OF,Franklin Pierce University,FPU,730265856,Franklin Pierce,ND2,L,R,34,"East Hartford, CT, US",-,0,200,6' 0",1082857234
,1417899062,S. Parent,Steven Parent,Parent,Steven,P,Franklin Pierce University,FPU,730265856,Franklin Pierce,ND2,R,R,12,"Sturbridge, MA, US",-,0,215,6' 2",1417899062
,1593609736,C. Garey-Wright,Colby Garey-Wright,Garey-Wright,Colby,P,Montana St. University Billings,MSUB,730262784,Montana St. University Billings,ND2,R,R,14,"St Johnsbury, VT, US",-,0,205,6' 3",1593609736
,1008339088,C. Yanagihara,Craig Yanagihara,Yanagihara,Craig,P,Fresno Pacific University,FPU,730272000,Fresno Pacific,ND2,L,L,44,"Castro Valley, CA, US",-,0,195,6' 4",1008339088
,1050815208,C. Valent,Christian Valent,Valent,Christian,P,Millersville University,MU,730357504,Millersville,ND2,R,R,48,"Wyomissing, PA, US",-,0,210,6' 0",1050815208
,1794797563,T. OFarrell,Tanner OFarrell,OFarrell,Tanner,P,Lake Erie College,LEC,730332928,Lake Erie,ND2,R,R,37,"Paso Robles, CA, US",-,0,199,6' 1",1794797563
,1871510170,E. Dyer,Eli Dyer,Dyer,Eli,P,McKendree University,MCKN,730371328,McKendree,ND2,L,L,39,"Carbondale, IL, US",-,0,200,6' 2",1871510170
,1265778960,W. Dean,Will Dean,Dean,Will,P,Clarion University of Pennsylvania,CUOP,730341120,Clarion University of Pennsylvania,ND2,L,L,14,"Coatesville, PA, US",-,0,170,6' 3",1265778960
,1236712627,T. Federici,Tommy Federici,Federici,Tommy,P,Goldey-Beacom College,GBC,577494016,Goldey-Beacom,ND2,R,R,18,"Swoyersville, PA, US",-,0,200,6' 1",1236712627
,1796593192,C. Klotz,Cody Klotz,Klotz,Cody,P,Goldey-Beacom College,GBC,577494016,Goldey-Beacom,ND2,R,R,5,"Frederica, DE, US",-,0,200,6' 2",1796593192
,1858626440,H. Normand,Hudson Normand,Normand,Hudson,P,Saint Martin's University,SMU,730355968,Saint Martin's,ND2,L,R,8,"Happy Valley, OR, US",-,0,195,6' 0",1858626440
,1158732644,L. Whaley,Luke Whaley,Whaley,Luke,P,Harding University,HU,730195968,Harding,ND2,R,R,14,"Collierville, TN, US",-,0,180,5' 8",1158732644
,1969280007,B. Ellison,Ben Ellison,Ellison,Ben,P,Arkansas Tech University,ATU,730305536,Arkansas Tech,ND2,R,R,44,"Prosper, TX, US",2004-12-28,21,240,6' 4",1969280007
,1339932286,B. Ashley,Brandon Ashley,Ashley,Brandon,P,Cal State-Monterey Bay,CSB,730350336,Cal State-Monterey Bay,ND2,R,R,45,"San Jose, CA, US",-,0,205,6' 2",1339932286
,1347982416,S. Garcia,Sebastian Garcia,Garcia,Sebastian,P,University of Hawaii at Hilo,UOHAH,730184448,University of Hawaii at Hilo,ND2,R,R,23,"Ventura, CA, US",-,0,195,6' 2",1347982416
,1518493331,N. Pang,Noah Pang,Pang,Noah,UTL,Menlo College,MC,730291968,Menlo,ND2,R,R,14,"Santa Clara, CA, US",-,0,180,5' 9",1518493331
,1675417272,M. Bonenfant,Michael Bonenfant,Bonenfant,Michael,P,University of Hawaii at Hilo,UOHAH,730184448,University of Hawaii at Hilo,ND2,R,R,7,"Moreno Valley, CA, US",-,0,185,6' 7",1675417272
,1190341009,C. Lattelle,Connor Lattelle,Lattelle,Connor,P,Henderson State University,HSU,730286848,Henderson State,ND2,R,R,33,"Spring, TX, US",-,0,220,6' 4",1190341009
,1023714795,D. Kessler,David Kessler,Kessler,David,IF,Indiana University of Pennsylvania,IUOP,730314496,Indiana University of Pennsylvania,ND2,R,R,25,"Pittsburgh, PA, US",-,0,195,6' 0",1023714795
,1149229373,M. Moreno,Michael Moreno,Moreno,Michael,P,Cal State-San Bernardino,CSB,730239488,Cal State-San Bernardino,ND2,R,R,10,"San Diego, CA, US",-,0,150,6' 0",1149229373
,1925398408,J. Novak,Josh Novak,Novak,Josh,P,Hillsdale College,HC,730308608,Hillsdale,ND2,R,R,37,"Andover, MN, US",-,0,215,6' 1",1925398408
,1161184244,C. Tucker,Carson Tucker,Tucker,Carson,IF,Hillsdale College,HC,730308608,Hillsdale,ND2,R,R,25,"Murray, KY, US",-,0,185,6' 0",1161184244
,1237099744,F. Hallock,Ford Hallock,Hallock,Ford,OF,Lincoln Memorial University,LMU,730339072,Lincoln Memorial,ND2,R,R,4,"Norcross, GA, US",2004-04-06,22,185,6' 1",1237099744
,1203306177,C. Roberts,Carson Roberts,Roberts,Carson,P,Anderson University (S.C.),AU,730336512,Anderson University (S.C.),ND2,R,R,25,"Seneca, SC, US",-,0,205,6' 2",1203306177
,1623843621,M. Myles,McKinley Myles,Myles,McKinley,P,Johnson and Wales Charlotte,JWC,998008116,Johnson and Wales Charlotte,ND3,R,R,37,"Grand Rapids, MI, US",-,0,215,5' 8",1623843621
,1599308874,C. Luetkemayer,Cade Luetkemayer,Luetkemayer,Cade,P,Rockhurst University,ROCK,730294272,Rockhurst,ND2,R,R,52,"Columbia, MO, US",-,0,0,5' 11",1599308874
,1989586230,W. Cooper,Will Cooper,Cooper,Will,P,Lubbock Christian University,LCU,730277888,Lubbock Christian,ND2,R,R,35,"Del Rio, TX, US",2003-12-05,22,210,6' 2",1989586230
,1399055879,H. Heiselbetz,Hank Heiselbetz,Heiselbetz,Hank,IF,Oklahoma Christian University,OCU,730301184,Oklahoma Christian,ND2,L,R,3,"Edmond, OK, US",-,0,0,6' 0",1399055879
,1886266198,B. Pratt,Bryce Pratt,Pratt,Bryce,P,Lynn University,LYNN,730379008,Lynn,ND2,R,R,44,"Coconut Creek, FL, US",-,0,205,6' 3",1886266198
,1608161995,L. Burgum,Lucas Burgum,Burgum,Lucas,P,University of Mary,UOM,730316032,University of Mary,ND2,R,R,24,"Mandan, ND, US",2004-05-09,22,210,6' 3",1608161995
,1790225299,O. Knerr,Owen Knerr,Knerr,Owen,IF,Goldey-Beacom College,GBC,577494016,Goldey-Beacom,ND2,R,R,16,"Ocean City, MD, US",-,0,210,6' 1",1790225299
,1283291392,C. Eason,Cameron Eason,Eason,Cameron,P,Middle Georgia State University,MGS,803923968,Middle Georgia State,ND2,U,R,31,"Hinesville, GA, US",-,0,193,6' 0",1283291392
,1927098342,B. Randall,Ben Randall,Randall,Ben,P,Tusculum College,TC,730175488,Tusculum,ND2,R,R,43,"Land O Lakes, FL, US",-,0,240,6' 5",1927098342
,1445033886,M. Mitchell,Marquis Mitchell,Mitchell,Marquis,OF,Miles College,MC,730280192,Miles,ND2,R,R,22,"Atlanta, GA, US",-,0,165,6' 0",1445033886
,1908661622,O. Mendivil,Octavio Mendivil,Mendivil,Octavio,C,Ouachita Baptist University,OBU,730269184,Ouachita Baptist,ND2,R,R,13,"San Diego, CA, US",-,0,195,6' 0",1908661622
,1812269009,K. Scott,Keaton Scott,Scott,Keaton,C,Missouri S&T,MS,730264320,Missouri S&T,ND2,R,R,3,"Hannibal, MO, US",-,0,160,5' 7",1812269009
,1090068447,J. Guarienti,Joey Guarienti,Guarienti,Joey,P,Jessup,JESS,777752536,Jessup,ND2,R,R,40,"Folsom, CA, US",-,0,205,6' 2",1090068447
,1285668544,H. Keller,Hunter Keller,Keller,Hunter,IF,Post University,PU,730223360,Post,ND2,R,R,7,"Oxford, CT, US",-,0,170,5' 11",1285668544
,1290284028,C. Kallaher,Christian Kallaher,Kallaher,Christian,C,University of Montevallo,UOM,730370816,University of Montevallo,ND2,R,R,9,"Chelsea, AL, US",2003-11-08,22,185,6' 0",1290284028
,1800224688,M. McClusky,Max McClusky,McClusky,Max,IF,Embry-Riddle University,ERAU,674823680,Embry-Riddle,ND2,R,R,4,"Winter Garden, FL, US",2004-05-13,22,185,5' 11",1800224688
,1377409723,C. Wooldridge,Caden Wooldridge,Wooldridge,Caden,P,University of Montevallo,UOM,730370816,University of Montevallo,ND2,L,L,18,"Wetumpka, AL, US",-,0,0,5' 8",1377409723
,1674127916,E. Kirk,Evan Kirk,Kirk,Evan,C,Spring Hill College,SHC,730187520,Spring Hill,ND2,R,R,30,"Trussville, AL, US",-,0,0,5' 11",1674127916
,1537354644,M. Fitzgerald,MIchael Fitzgerald,Fitzgerald,MIchael,P,Western Oregon University,WOU,730149632,Western Oregon,ND2,L,L,32,"Beaverton, OR, US",-,0,0,5' 11",1537354644
,1940902019,T. Sato,Takuma Sato,Sato,Takuma,P,Union University (Tenn.),UNIO,730266368,Union (TN),ND2,R,R,11,"Osaka, JP",-,0,0,6' 1",1940902019
,1928508612,C. Lupton,Chase Lupton,Lupton,Chase,P,Emmanuel College (Ga.),EC,730345728,Emmanuel College (Ga.),ND2,R,R,43,"Eatonton, GA, US",-,0,0,6' 4",1928508612
,1115024722,E. Langlois,Evan Langlois,Langlois,Evan,P,Wayne State University,WSU,730351104,Wayne State,ND2,R,R,20,"Brownstown, MI, US",-,0,190,6' 5",1115024722
,1470149431,E. Larson,Evan Larson,Larson,Evan,C,Northwood University (Michigan),NWOOD,730312960,Northwood,ND2,L,R,30,"Brighton, MI, US",-,0,180,5' 10",1470149431
,1982770363,R. Jackson,Ryan Jackson,Jackson,Ryan,C,Saint Leo University,SLU,730235136,Saint Leo,ND2,R,R,10,"Bowling Green, OH, US",-,0,190,6' 1",1982770363
,1988093600,Z. Allen,Zach Allen,Allen,Zach,TWP,Salem International University,SIU,730192384,Salem International,ND2,R,R,15,"Greece, NY, US",-,0,180,6' 4",1988093600
,1704091310,J. Lindahl,Joel Lindahl,Lindahl,Joel,IF,Northwestern Oklahoma State Univ.,NOSU,730173184,Northwestern Oklahoma State Univ.,ND2,R,R,2,"Las Vegas, NV, US",-,0,0,6' 0",1704091310
,1587161317,D. Matthew,David Matthew,Matthew,David,C,Menlo College,MC,730291968,Menlo,ND2,R,R,16,"Bremerton, WA, US",-,0,180,5' 8",1587161317
,1777792553,J. Goodfellow,Jailon Goodfellow,Goodfellow,Jailon,OF,Northwestern Oklahoma State Univ.,NOSU,730173184,Northwestern Oklahoma State Univ.,ND2,U,U,34,"Auburn, WA, US",-,0,200,6' 0",1777792553
,1853540808,A. Goodfellow,Amari Goodfellow,Goodfellow,Amari,OF,Northwestern Oklahoma State Univ.,NOSU,730173184,Northwestern Oklahoma State Univ.,ND2,U,U,27,"Auburn, WA, US",-,0,205,5' 11",1853540808
,1246219096,C. Morton,Carson Morton,Morton,Carson,P,Wingate University,WU,730197248,Wingate,ND2,R,R,21,"Albemarle, NC, US",2004-09-22,21,200,6' 4",1246219096
,1990863588,C. Miller,Cade Miller,Miller,Cade,P,University of West Alabama,UOWA,730360576,University of West Alabama,ND2,R,R,34,"Jasper, AL, US",2003-03-27,23,165,5' 10",1990863588
,1993768994,C. Carroll,Caden Carroll,Carroll,Caden,P,Truman State University,TSU,730304512,Truman State,ND2,R,R,22,"Washington, MO, US",-,0,190,6' 2",1993768994
,1839363909,C. Wiese,Connor Wiese,Wiese,Connor,1B,Northwest Missouri State University,NMSU,730322432,Northwest Missouri State,ND2,R,R,36,"Omaha, NE, US",-,0,220,6' 2",1839363909
,1749156093,J. Topp,Jacob Topp,Topp,Jacob,P,Upper Iowa University,UIU,730171136,Upper Iowa,ND2,L,L,11,"Fargo, ND, US",-,0,0,6' 3",1749156093
,1519336123,J. Plausky,Justin Plausky,Plausky,Justin,IF,Assumption College,AC,730383872,Assumption,ND2,R,R,9,"Middleborough, MA, US",-,0,210,6' 2",1519336123
,1333316856,D. Burke,Dylan Burke,Burke,Dylan,P,Colorado School of Mines,CSOM,730252800,Colorado School of Mines,ND2,R,R,34,"El Dorado Hills, CA, US",-,0,220,6' 7",1333316856
,1629292398,T. Mayberry,Tyson Mayberry,Mayberry,Tyson,OF,University of Colorado(Colorado Springs),UCCS,576632832,University of Colorado(Colorado Springs),ND2,L,R,25,"West Sacramento, CA, US",-,0,180,5' 9",1629292398
,1876463988,D. Agrella,Dom Agrella,Agrella,Dom,IF,University of Hawaii at Hilo,UOHAH,730184448,University of Hawaii at Hilo,ND2,R,R,30,"Sacramento, CA, US",-,0,210,6' 1",1876463988
,1726590927,M. Lee,Matthew Lee,Lee,Matthew,P,George Fox University,GFU,730348288,George Fox,ND2,L,L,26,"Lake Oswego, OR, US",-,0,180,5' 9",1726590927
,1729593128,J. Garcia,Jackson Garcia,Garcia,Jackson,P,Menlo College,MC,730291968,Menlo,ND2,R,R,2,"Union City, CA, US",-,0,181,5' 1",1729593128
,1949168778,S. Aldridge,Shane Aldridge,Aldridge,Shane,OF,Menlo College,MC,730291968,Menlo,ND2,L,R,1,"Hayward, CA, US",-,0,180,6' 0",1949168778
,1350759438,C. Klostermann,Christian Klostermann,Klostermann,Christian,P,Spring Hill College,SHC,730187520,Spring Hill,ND2,R,R,28,"San Jose, CA, US",-,0,175,6' 2",1350759438
,1906307771,R. Kepple,Ryan Kepple,Kepple,Ryan,P,Chaminade University,CSS,718806784,Chaminade,ND2,S,L,35,"Dana Point, CA, US",-,0,195,6' 4",1906307771
,1258645028,D. Paul,Daniel Paul,Paul,Daniel,P,Cal State-Monterey Bay,CSB,730350336,Cal State-Monterey Bay,ND2,L,L,37,"Fair Oaks, CA, US",-,0,195,6' 0",1258645028
,1665043090,B. Galcik,Brett Galcik,Galcik,Brett,IF,Slippery Rock University,SRU,730276864,Slippery Rock,ND2,R,R,24,"Prospect, PA, US",-,0,167,6' 0",1665043090
,1785859900,L. Christophel,Logan Christophel,Christophel,Logan,OF,Kentucky State University,KTS,730313472,Kentucky State,ND2,R,R,5,"Columbus, IN, US",-,0,0,6' 4",1785859900
,1209010102,B. Latocha,Brodee Latocha,Latocha,Brodee,OF,West Liberty University,WLU,730207488,West Liberty,ND2,L,L,2,"Morgantown, WV, US",-,0,175,5' 11",1209010102
,1580575736,C. Conn,Colby Conn,Conn,Colby,P,West Liberty University,WLU,730207488,West Liberty,ND2,R,R,15,"Newark, OH, US",-,0,200,6' 2",1580575736
,1386098308,J. Villanueva,Jace Villanueva,Villanueva,Jace,P,Menlo College,MC,730291968,Menlo,ND2,L,L,19,"Sacramento, CA, US",-,0,180,5' 11",1386098308
,1467584256,T. Hogan,Tyler Hogan,Hogan,Tyler,3B,Northwestern Oklahoma State Univ.,NOSU,730173184,Northwestern Oklahoma State Univ.,ND2,L,R,12,"Mount Vernon, WA, US",-,0,190,6' 2",1467584256
,1628605251,M. Nonomiya,Moosa Nonomiya,Nonomiya,Moosa,P,University of Hawaii at Hilo,UOHAH,730184448,University of Hawaii at Hilo,ND2,U,R,45,"Tokyo, JP",-,0,195,6' 3",1628605251
,1992920728,J. Moore,Jesse Moore,Moore,Jesse,P,Cal State-Dominguez Hills,CSH,730200576,Cal State-Dominguez Hills,ND2,L,L,44,"San Ramon, CA, US",2003-09-08,23,225,6' 3",1992920728
,1427935345,K. Rolling,Kobe Rolling,Rolling,Kobe,UTL,"California State University, Chico",CSUC,730145536,"California State University, Chico",ND2,L,R,24,"Vacaville, CA, US",2002-11-07,23,180,5' 8",1427935345
,1743649938,C. Frazier,Cannon Frazier,Frazier,Cannon,P,Southwest Baptist University,SBU,730382080,Southwest Baptist,ND2,L,L,22,"Cypress, TX, US",-,0,170,5' 11",1743649938
,1179450724,B. Eiden,Blake Eiden,Eiden,Blake,P,University of Minnesota-Duluth,UOM,730248192,University of Minnesota-Duluth,ND2,R,R,6,"Victoria, MN, US",-,0,205,6' 4",1179450724
,1651069127,C. Pino,CJ Pino,Pino,CJ,P,Adams State College,ASC,730224640,Adams State,ND2,R,R,34,"San Francisco, CA, US",-,0,185,5' 8",1651069127
,1272145663,K. Cox,Kevin Cox,Cox,Kevin,P,University of North Georgia,UONG,730327040,University of North Georgia,ND2,R,R,14,"Vidalia, GA, US",-,0,180,6' 3",1272145663
,1873408566,C. Reynolds,Colby Reynolds,Reynolds,Colby,C,USC Beaufort,USCBF,550573312,USC Beaufort,ND2,R,R,21,"Lexington, SC, US",-,0,0,5' 9",1873408566
,1540075660,A. Robbins,Alex Robbins,Robbins,Alex,P,USC Beaufort,USCBF,550573312,USC Beaufort,ND2,R,L,29,"Lexington, SC, US",-,0,0,6' 1",1540075660
,1590802000,S. Simpson,Spencer Simpson,Simpson,Spencer,IF,University of Texas-Tyler,UOT,730241536,University of Texas-Tyler,ND2,L,R,16,"Southlake, TX, US",-,0,185,5' 10",1590802000
,1714499199,N. Lewandowski,Nicholas Lewandowski,Lewandowski,Nicholas,P,Jamestown,JAME,669114198,Jamestown,ND2,L,L,26,"Bonney Lake, WA, US",-,0,200,6' 0",1714499199
,1492328905,Z. Raichel,Zachary Raichel,Raichel,Zachary,P,Eastern New Mexico University,ENMU,730182400,Eastern New Mexico,ND2,R,R,19,"Farmington, NM, US",-,0,175,5' 9",1492328905
,1882433304,D. Edrich,Drew Edrich,Edrich,Drew,OF,Thomas More College,TMC,730226176,Thomas More,ND2,R,R,28,"Cleves, OH, US",-,0,190,5' 10",1882433304
,1306428004,J. Brancato,Jackson Brancato,Brancato,Jackson,P,Penn State Berks College,PSBC,590076486,Penn State Berks College,ND3,U,R,10,"Stroudsburg, PA, US",-,0,0,6' 0",1306428004
,1665105941,D. McKenna,Dylan McKenna,McKenna,Dylan,P,Lock Haven University,LHU,730171392,Lock Haven,ND2,R,R,23,"Islip, NY, US",2005-04-01,21,170,5' 11",1665105941
,1994462238,L. Delph,Logan Delph,Delph,Logan,P,Virginia's College at Wise,VCAW,730251776,Virginia's College at Wise,ND2,R,R,14,"Dublin, VA, US",-,0,205,6' 0",1994462238
,1113114743,C. Snow,Cody Snow,Snow,Cody,P,Montana St. University Billings,MSUB,730262784,Montana St. University Billings,ND2,L,R,24,"Mountlake Terrace, WA, US",-,0,215,6' 3",1113114743
,1719367454,O. McMulkin,Owen McMulkin,McMulkin,Owen,P,University of Charleston,UOC,730364416,University of Charleston,ND2,R,L,27,"Ajax, Ontario, CAN",-,0,0,6' 5",1719367454
,1863337968,B. Martello,Brian Martello,Martello,Brian,C,West Chester Univ. of Pennsylvania,WCUOP,730162688,West Chester Univ. of Pennsylvania,ND2,R,R,30,"Toms River, NJ, US",-,0,190,5' 7",1863337968
,1288657778,J. Jones,Jedd Jones,Jones,Jedd,C,University of West Florida,UOWF,730338048,University of West Florida,ND2,R,R,36,"Tallahassee, FL, US",-,0,210,6' 1",1288657778
,1382019091,K. Blevins,Kyle Blevins,Blevins,Kyle,IF,University of West Alabama,UOWA,730360576,University of West Alabama,ND2,R,R,19,"Brewton, AL, US",-,0,170,6' 1",1382019091
,1492429722,D. Caudle,Drew Caudle,Caudle,Drew,P,William Jewell College,WJC,730175744,William Jewell,ND2,L,L,38,"Atchison, KS, US",-,0,0,6' 2",1492429722
,1553123063,K. Treece,Kanan Treece,Treece,Kanan,1B,University of Redlands,REDL,692970945,Redlands,ND3,R,R,15,"Riverside, CA, US",-,0,205,6' 1",1553123063
,1389941923,T. Deluzio,Tyler Deluzio,Deluzio,Tyler,P,University of Mount Olive,MOC,730179072,University of Mount Olive,ND2,U,L,36,"Newport, NC, US",-,0,0,5' 11",1389941923
